iteration,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60
2560,47594.16205799194,49106.085803524307,43550.52691420944,58925.826001627473,48683.126510919967,48026.320716869697,41931.95203091314,61522.166727745578,52768.23221564079,61667.041396464709,43031.042175825482,52947.840739255858,46249.454490838863,47847.378514540767,50186.982712431811,45938.78455833409,62816.747929585341,49997.210129863372,41586.163508595273,49203.399849765134,44531.455985263434,58586.308866391679,47213.234474190896,43799.862863294416,40641.346008187509,48013.812040678727,51288.645930724626,45908.619582227991,48136.436458478274,35075.087115770373,49302.361308118889,45203.48672586069,49772.979624459833,48877.179509140064,40441.188686716217,43793.120395027989,51357.373419272168,52568.287922461452,49032.93293196852,59038.223585870946,44733.288405778112,45093.072938735699,44167.531540627933,52698.34009097184,48557.512639657027,50244.169644424124,78276.873028040776,63817.848541602805,46116.176908221372,39846.676268873271,62912.586942571033,47937.251591230204,45918.839319083039,53883.87848496571,43243.01191993666,54097.651131616411,48293.999610980558,43678.944012558386,51716.938655814221,62123.981360131671
2580,42511.251912212661,47063.512675039812,45617.745896048335,44674.175870629399,47339.78594865909,50484.485463489174,47019.187529888273,45113.530464270887,47260.187539519546,43070.309472595298,40373.044528229308,51597.096806938272,42638.384288709982,55218.641198311438,50859.555719276643,45925.880544948915,52337.786534901141,54816.891909819184,44857.739022411377,48344.943078742435,43829.021371902047,43158.879304337643,47997.053847656585,46058.900221671975,46079.130586698411,47224.862877873449,49068.657540982451,46539.617913121765,44858.781400119638,43048.907314546195,48350.556277166033,46930.95866191505,50837.864468958564,49515.928152910121,46714.227241566674,45602.377467452803,55799.057099132588,56919.706011704577,53452.227993050787,51979.280656479161,38431.291874087605,46050.774215318539,38441.623388244028,52223.523479254058,48430.872024810771,45328.201744918937,70918.484317028458,56557.272124257972,46451.798836216774,41673.739674404002,57715.399215489764,47215.299565544345,48104.459694925281,55154.168796412152,53238.564780423192,46626.961323824966,43232.253513161464,40192.917995787655,50103.523363380009,59131.306554098257
2600,46891.375525925505,48568.954550582857,59977.752210210907,53934.536046213427,44616.778874896161,49440.569375049083,48305.00384753554,49808.445635278506,46313.475297358294,66513.883322213529,42462.311848211888,51325.869119041345,45898.978599274284,53548.203305802628,49083.601169877293,45971.251423532856,60369.552225804779,49472.437940155032,50939.02931076449,47229.322227320779,46937.438684421744,44735.527682071741,47824.152409185452,43094.317260073694,50408.250390249814,46892.292274997264,56228.682197850765,49621.507320182005,45815.349137769736,54662.999496589553,48534.503690403209,49348.77905365757,54065.269588436167,49923.909005997848,48175.237467591738,44431.478692602548,55388.939347836415,47418.784124922371,50167.159984575635,88447.14336777557,35985.817301606279,46416.571327258542,41414.150148410255,52849.014989719311,50208.442846633669,45879.975330767033,73326.342577893622,49870.834235435956,49431.365642062228,45639.11080317881,55599.466588474541,46952.63861041706,46459.960045873289,45775.802943760391,43686.495856959336,49863.485134147966,51620.944273984242,41893.880377929345,51079.537648063852,55511.557956635639
2620,51925.749265919781,48146.971707701508,40165.947704862912,49411.539711350226,47641.158096397055,50093.109196457241,49417.841664122912,50515.863234079712,44390.048355568877,46459.17102282124,54235.575856771495,52342.845936553247,45224.573762702697,42970.932966959896,59954.677626792691,46284.674925726475,50926.523756902061,48632.770844150255,51598.981192077757,44066.877514017106,48089.232424527654,50873.270071733372,43768.47828835385,46038.363513279561,42078.912972027574,48728.027471538582,54972.93491619033,49275.576362823202,44601.675719367435,53721.192612769832,46773.720177674157,51274.26165477623,45361.887969628195,49694.974409761126,47406.775164965082,43683.050979953267,49893.048262476419,41929.754771278633,46122.68999346975,82794.531233724716,34393.735594435027,49371.974945887589,49143.125256923151,54430.300249961459,53636.617842828593,40821.151573057206,73540.558004168866,51750.154052813945,49469.429115332008,47289.687792472418,56640.226438747544,46393.716275037885,45713.720383254607,45282.944520300407,48761.093733061993,53368.120909228237,43930.566284080815,48105.321077015476,49026.925953854297,60818.983367788824
2640,48926.225229414304,47463.60504387346,48701.622265309663,44477.656635251769,46170.64584187451,49472.16853651985,46822.083503873495,45018.362206251288,45515.913975928997,47272.119962720302,45399.076102888597,53740.613752963487,45581.910783897343,46581.582601046641,40790.821127714764,46378.091527949167,51805.724848407248,43428.759781551889,53839.986759190608,43819.372624611751,50977.468626789712,48060.823559800025,58939.176099582801,48015.991160939164,55861.50748318516,51675.120518881929,54305.300191655486,51589.272683243624,42991.58864413837,41911.319079347588,48922.614109551789,51755.014608694371,39572.588538997123,49639.119838177838,49209.761639607575,42820.367050337176,50988.925468462243,51656.459026369303,50433.7030670807,54322.345113699732,33311.875324634428,48795.97223864431,44657.218066398418,52963.466512768849,52753.93280213073,46407.997695903476,51443.960887289635,57716.32027263489,53147.547217915591,47422.930372726623,51322.281862142518,45255.380626547078,45266.314043389742,64982.292715859818,51071.70606184713,55743.843653917873,48700.639715963574,44607.761368410218,47684.878247032997,57690.968527613768
2660,53255.743590395592,45334.581029716166,47606.587976074792,54434.633367076858,51821.024316486735,52096.868846373829,52626.353917163622,39463.513953523128,43259.839889581599,48964.562208655851,49031.797983973724,52014.762220642362,46082.020618804076,48374.42004026717,44923.026055185612,46868.790233449792,51117.448951969847,39218.345568370285,44740.176956152194,45551.783204998901,48952.84095053123,42372.419410851551,55646.68014105803,52430.83944150919,43042.75447782546,48529.968671300921,39390.402701645449,47406.551397696523,44859.935291066489,48241.682667528825,50592.647271096059,51575.695945842599,46420.717948464429,49070.880462965964,47899.138286251437,41315.313287269288,58651.67750334274,48749.732179003513,49506.926578394166,48014.007697270376,46361.291882815232,50499.555251928454,47407.522728770702,47351.425334464373,51412.340675922736,46834.013304370914,59188.415996308067,56393.37677147764,55155.981674798502,53642.516394801583,49743.84159255652,46037.098355741684,44819.801578901141,64507.944790372669,45662.02145279976,49710.46077689316,43797.770773601471,43468.984084812182,44972.013907060224,55405.476472853807
2680,43832.189596547963,48836.63692879639,38549.704544930872,48127.24731665149,47951.779641037232,50401.686491528395,47255.221832725962,44251.408906651639,44494.836612248961,50970.139017204558,44675.158068108489,51479.80977179492,47634.872317241454,69805.470790738793,52166.835525649432,47476.588308183622,48669.593251871287,44114.472318381166,53232.264673641272,50811.444874257148,45421.971939272989,46672.045570021473,51858.527317802917,47062.52545210535,47748.288585670249,54297.578546773846,48095.804102208014,51880.297893007948,47984.49188381173,53716.978588040591,51727.83698704555,51390.682858806445,49463.037469309544,48529.376790312817,49771.229186576915,41843.559308879776,45352.91328695869,48909.62611822952,46068.643470886513,46197.52563043539,44040.760167479188,47832.732337147514,48393.769820323265,51568.428937796736,50998.778271591451,48455.591643299013,55587.19694492031,55318.293549640155,56443.206280183484,53277.687216790255,35819.665906306342,47485.273949310984,44176.167873786624,66827.977678633368,38672.503953972715,40967.349950515149,38812.703847838529,40977.867714205764,45868.821851578374,55385.426226696793
2700,50331.030256538383,46543.515203631847,46484.67803267113,38240.939613085538,51730.160831827496,53744.063461096368,44590.01144258026,45892.186934983991,46437.273924314031,48205.001355452267,43031.454690546307,50590.354543150177,47552.692665683251,61310.633910014556,59674.237864727271,48415.240599612705,48292.795686507903,46042.940749429603,49030.946991192621,55731.180056155812,45953.597793884102,45397.044012424652,43297.217194696284,47800.009630284636,43326.835083396865,52697.885672017306,56958.13117011272,49073.654379865846,49186.608573937709,54525.749349246165,51001.451725250852,51020.240553819931,61400.739435454852,50131.427636813765,44459.019897046011,42044.764631661652,51288.193933528739,44521.558580413723,43939.566899776568,41487.379229361039,54996.286954620809,48762.453494425215,45153.194021714684,46611.062769600016,50946.589752384374,50169.406270904612,44023.936827700243,61343.593636104597,54458.881542493145,52466.581570215938,43800.691930667555,47355.825101015907,44862.954012108057,50728.466660492508,35531.842933822249,42164.342187790244,43118.233506813769,50738.805789126396,46874.571796162774,55361.06987203141
2720,46253.218364510292,46186.022290767673,51295.85480636081,49145.002871569988,50774.725095279297,53284.804668135948,42396.650677581536,49631.771127057713,45771.65491895967,51037.595610900273,41770.499677595049,49671.475279071543,44294.036380675883,62495.318477011228,60267.510615010688,49269.419463852944,42665.968276999207,56815.406181774924,57376.688743794934,53108.639229921282,47763.044465339408,48149.830630459837,37438.193256233943,43686.492830211566,40034.201554426254,48308.514897748821,42497.582425665969,44638.883206363171,50043.649315509698,60630.803877224833,46201.552542791222,49445.771198750139,41651.001330840096,49299.552825598788,41158.307610668176,41947.092829655965,49467.075587179257,46108.087726109028,50938.594548744361,39035.301914943244,76542.075914348505,45635.155390783264,47976.660403448273,46646.28742786403,51010.092378084468,48389.874073054605,51937.426409423191,60851.518651923667,54722.810867852408,56303.065297914305,44433.074021858978,47233.48118773022,44912.023315204635,45279.973708153164,45010.020577896466,50863.741870819526,48736.652814912835,45729.248232659374,50281.601310518949,50102.657123607496
2740,51573.643601886884,47546.295539270533,68410.53538760604,51631.883275530519,45831.629170312721,52083.007725534844,46431.942145392924,45372.652256144924,46860.77828999536,56668.633908325668,40057.78796386379,48627.076312096775,45634.927571891611,65432.323632150357,53974.676377667209,49392.180756869056,38145.513363299156,51791.560910226894,45164.993784122278,53592.951831316044,51832.135735319258,43736.081643724392,40220.395007826781,43716.43210786533,36580.406796551099,46390.914565478713,48709.741860140828,45846.331152805113,51213.446432832083,60783.565180172503,53830.218021388515,46370.909287619361,62946.09420350755,50259.844603384932,39117.768691640696,42386.567629342127,66063.653623766295,44090.911730088206,46954.480408647076,48684.251191446136,51950.434462344558,42702.547990690487,41723.073589183841,46850.696038613547,50493.78923213407,41429.524718103406,46286.418940789496,57657.576201739779,53235.760738139805,55061.747540611352,44900.67399202774,46606.167375432175,46344.927846676721,39408.518340556358,40989.688045430172,47094.137183356026,49272.722591062316,37853.957454314463,53261.983234680236,50531.006704134808
2760,42030.943997369599,46280.001073272484,43266.64487667349,62400.04507767265,56182.720306074923,48348.885420256091,47854.767590236697,50226.647740163542,48780.060668685066,54985.318418117815,41595.809634203062,48152.897838283578,46360.891294142159,44430.006119622434,42298.059740260353,49166.97177886319,54531.001571072753,51590.172426102894,47031.12214376952,51609.060485862865,46745.161584576257,53984.780838765852,46831.214072665643,39037.296280937779,49359.604383534446,44601.328557712099,57950.250670699519,48725.002107731634,53514.559176018098,55340.978434032149,52783.762495194445,40398.252803577416,48568.198629091261,49069.908550698376,38510.578244182754,43353.453445778432,49846.527840448434,51325.199464797355,60750.097118758786,68133.464891614145,40827.38349013991,51071.966912420561,42324.728752087343,45037.657679047472,49819.824538726651,43102.51016221317,40840.137679000814,49003.751391168706,49439.775454770192,53767.416281915743,40872.775527689817,46081.728828993007,45972.615879376426,45269.931615398069,46357.456601815393,38297.348101204618,40524.635841106647,41680.627327327391,51486.257531081341,52822.247162944244
2780,38353.329489702664,44047.284559541833,45358.812322680547,54890.446950764694,54088.101015391076,47208.253378247849,47181.488093231121,46095.520004934529,47902.752285568917,78081.453862487484,46221.316258020095,42122.934993182425,47210.967763845161,44140.901121500458,61574.147125285483,49064.102031089038,75506.771103235209,55217.287376472617,45764.802592373599,47767.696648259494,46866.001785240194,60622.952081402662,53096.451500941279,42048.987478318959,50008.362617511295,46918.006477448536,47109.546096212245,48617.551627235815,47498.77536567823,68731.111041684228,52699.754977376615,39150.906408407252,46748.39031085428,48760.428835344712,49343.53941561329,42850.359176008358,59246.554449723029,44670.438632100224,61297.717200849089,57245.461335680106,47071.538874508333,51207.257180959066,53528.773779383242,48024.468845274911,49080.191441886556,40571.03045513542,39744.359799623817,46261.680571305071,49054.433481909356,52484.513701782758,52938.099141446306,45195.889482782681,45102.96918212952,63080.532214085375,57497.93202713038,39824.093840611917,47939.721315013114,39105.502515061999,50619.812177122833,47930.906000226081
2800,35933.810691489889,41876.976881345734,56559.107859414464,47919.824234801607,50573.627419898221,48699.456206743955,51570.864809224171,35680.868196428331,48676.197527546261,50589.242476102503,42430.200789985298,40182.841597650644,44927.58739068055,52867.488142672861,52606.447204576136,49183.520829532979,64035.424388439831,49844.146550395635,57738.923955029553,48370.245890543956,43949.684295457759,41484.127053297248,55719.393597065813,42572.908727393879,49565.391100954825,46181.08534872927,46732.32426006889,50709.727128560335,44858.172070749948,52786.833069607637,48312.775999937257,40610.408646434036,37319.350014459204,50819.74219460399,46692.632581063881,46716.374301978838,56796.313453159994,46973.739005586736,58601.205961190368,48235.916697809604,36104.575759196552,47265.084164149986,50190.280583291387,48354.544897865759,50316.004484334255,41841.000776587105,46513.133648727133,45255.485697047137,47854.571743184228,50490.703660226762,54769.300986155889,44122.740155998319,48980.02925285972,44692.484801063336,43193.460158866721,52551.270221361505,45872.912313544599,42252.684979985592,50301.434067213951,47883.934178401614
2820,41075.183921759621,45870.461327794219,57284.762558306451,48837.080340598484,65088.011046489424,51506.259802363937,45788.227460933951,46801.279448672605,49644.28328449891,41110.609620940282,40903.118128462549,40942.034211999417,43700.173233734982,50204.360463580815,46916.207467891887,49028.505514334494,58419.249942061448,47894.807180327509,53105.284654706811,51935.518580739372,45962.943669268141,40297.478315986024,54266.237032884543,46615.5384185195,56420.58074449659,46267.573643650729,47384.274820453466,51681.311623596855,41642.291354966328,37714.798050163656,46607.225932288769,42572.118296038338,40859.337262138033,54096.979442604774,50122.21986625647,51170.993900772963,48909.756851955324,42237.782062933227,51756.822625816312,43423.05713962116,45809.549157555397,45425.300624729629,49805.224395349869,47721.32224489635,50558.596558989739,47829.870179779849,52947.321255168026,41515.024399470916,50084.206791443219,46175.396294170641,58970.270737304723,44319.540537425091,49257.357203158572,45730.006045070899,49110.874946486481,49967.167081474538,52907.210389667765,55776.088712418619,54291.405118565577,54212.820485093667
2840,49072.416959254158,48981.621919262347,57435.041624638623,49795.434276462569,52061.798012869527,51506.68164728074,40222.341700952544,39861.999870934087,49781.350674803296,45229.03970314344,42340.052822926249,42994.809460605728,45068.410524148559,68760.65714059872,45714.152027699776,49225.614406243862,53383.04512800333,47310.721094657776,51349.910009885032,54725.102252815603,50245.568864012996,38060.098723212999,44697.017235967673,47906.070355805547,40107.545047476655,45253.976463786887,46993.370433256219,51130.75765146326,41172.645205494897,49304.665921040578,46958.813979908984,43785.207942511421,38811.591525991091,52292.149986974277,52592.315313613442,51485.099555105,45828.90764201276,45000.979663588798,47005.690822711484,43760.189062922429,45733.192408929703,45331.534116579161,53452.144250325895,49713.936990869312,50673.866775029266,39600.128087870689,54056.813467697219,48024.93747129837,49479.822090783877,44596.391660455498,74345.908657213382,45699.79011573211,47207.931065828161,42784.576290552432,47589.005229779614,44348.966378276542,51120.820527802884,57575.458213819264,56144.119889188485,48514.00249872564
2860,50753.962792429906,47994.624871933236,55565.640217504268,48708.686756485149,58737.397913079767,50573.373965104125,50323.088019026138,40716.592194303281,48252.262947700074,47898.619253072349,47771.37937006705,43243.13661548838,42260.284968918284,64854.758373851299,39798.055487215192,49365.343601728011,53030.369235077385,44933.413599775602,56068.044159951904,54509.187576830336,54149.706914609989,36293.955376834936,44539.726566744648,44026.388530485616,46897.077199687978,43184.461631964616,46710.115116530149,49597.879871994948,42468.617140481852,46835.448273783979,47601.020264504281,46006.865455817773,47656.980337523455,50383.334468472945,53925.830597950488,49149.939191757578,40498.382433259874,44306.746876885838,53492.750614927376,44300.881557266672,45751.418777655592,45050.838625726865,48537.746124302459,45573.853783760147,51295.20469563474,39119.459580510185,55320.491673691322,44883.473890951929,50442.697277769388,49946.648157477946,63669.118960583692,46157.820846192655,49061.358544948998,47053.788334453158,55811.618201861391,50495.891889199207,56599.050596603978,52102.312340796088,54450.936951922587,41350.260046173113
2880,43109.730699030355,52514.631227847683,55735.082369121505,51827.524090313811,55719.781082499707,47834.674064357845,51290.768639161535,51670.574851399469,51783.110782903947,51293.429026983795,50938.382635543552,45200.196333250722,40089.538291643992,70466.095053796438,44020.866473970578,49393.500531958503,55872.773509480008,46339.096887909101,47058.330796033959,56417.404620724861,56986.725119727838,41568.293508390561,46509.913134466435,33701.454826338595,46547.562692291132,45752.53792843414,47237.872463346284,48573.350792261139,47864.131809652521,69564.311546468976,49044.114966252448,48312.337781140901,43485.215864964193,48122.536708270105,60002.518422402551,57031.609368872509,44920.214135835173,67714.188470271911,46196.967945152879,45290.750488328915,46013.883939023217,44364.630452851918,52958.883722092898,47946.799974302769,49718.976868629914,39886.402633589976,46829.079447063254,50459.129194927082,53127.900240310526,48328.074378415746,53608.96493503364,46778.658846963022,51004.968223230469,38527.364482733159,56165.199274823419,45775.246135964815,50079.60427245577,43226.59182379608,50235.624210072398,43133.880214911922
2900,45440.052690190525,51267.711916672692,50808.943412168584,44678.746246564864,50752.764137007776,46160.761392945846,50729.653013739939,50567.925408197872,50236.169731856127,37241.787265442486,54803.409973004593,45684.634713423955,43798.763644966508,71405.240432028746,55397.244604644482,50018.362686905617,35785.280088271153,56965.040456987932,47979.256918778032,53553.402919592772,57503.694607984944,43898.464370537033,48327.379650304865,49889.263187766141,51868.96865911979,49414.439200122681,45883.322043375621,48549.294433678442,49971.828299652756,50518.468974261676,49311.515378462384,49609.31218783433,49779.639000407173,46910.592528426918,56299.546255658155,60517.698620511634,46305.887815771879,66829.289740716747,43159.651059262615,49248.353453135533,53761.236389622863,43268.335478108747,56526.304601224794,47446.334944414259,47669.236881895864,41655.5200704655,44423.333548333918,60165.917364179601,52602.886899484722,47869.134825845736,56007.656805492807,45932.987330353186,53023.985561562993,42101.996348847999,49662.68355787114,46920.074132308451,44781.561918942672,48091.653117895949,47557.650376000107,51352.034585888076
2920,48577.767993332971,50421.68401431528,48972.721150525271,55366.665691242,41609.591489151258,46390.754205138684,51635.687055428127,55121.813426924789,49202.386378015814,33794.892724691992,56259.267382257778,47355.823674726395,45406.947409441862,78327.841021527682,46277.771420299818,50785.397644311561,40167.400872424056,42272.615572099981,49342.717479726169,49905.917334208229,56009.842695314022,38741.823465370238,50558.882115719367,53213.914221811559,63680.088031042418,49220.878331981279,45357.620712204633,50671.823799754216,51044.615557080062,51100.01210649858,43653.202697485242,50470.619918309843,67687.324240953181,45644.203507988379,54488.842197595404,59784.084475391806,42454.843250117956,52736.614248040816,41010.626444088601,50324.473492604979,66380.656522360077,43958.045979546609,58203.105854220361,48186.777365761423,47659.350508833981,45096.079254152632,47857.210086486019,59634.902995648932,53676.988529079477,50019.820699871954,54013.98332323342,47649.660693758473,54403.766126744449,41601.623180068353,49678.613323680656,51133.263062352511,64235.772458265405,39615.475820221131,43927.284301430547,58579.668632841371
2940,45075.595674743505,51308.529011399805,56202.706400494244,61150.308234793978,38686.777943805952,46790.73259859778,62749.061807749567,56391.235198320734,50112.98190390566,47242.077801757659,58309.758187374129,50092.403544897177,46695.535240869955,73964.801836933664,50993.003979547677,51118.640958999102,54639.95694598119,47496.523208562183,49069.838544705577,47910.004037663071,52193.691026006272,45507.955081025204,51032.433759535626,47327.633132093863,60834.590969882003,49585.554486502246,48251.772017409319,52304.423055156905,49410.73232835345,43829.204913957554,46950.985752949673,50352.533458879203,67016.041610760993,46066.609465667221,59294.582799557109,58086.504778759525,53595.008953475415,46649.58471137852,46250.991193120317,36782.241607146694,70989.064920664809,45173.04359432387,50707.371155926878,47891.279978354738,47068.169099243234,56776.864177495838,49796.624212654737,57409.800849880688,53122.952541241037,52219.448457261846,56061.112943494911,48509.527525407015,54997.916199745545,52757.723813713201,56831.123396820469,49775.715994967482,72005.28564029932,44579.431569560278,46128.04343991974,61447.634173548875
2960,46380.586955718274,49227.646041059648,55016.39172707752,52055.660330045626,52000.314146418146,45068.968115751122,51864.677324957811,55362.791953347609,44234.726465064676,53597.094342678865,48204.323408537552,49735.125249325982,46372.150983208026,70019.049378914686,53681.872222367172,51719.260977247599,44774.462239007014,41506.624820996949,40134.484285617371,50435.237456696901,50346.097454244868,50947.417451643225,51393.240249057257,47549.838476365054,52449.027883351257,47486.424517719963,44922.392644425679,48616.292799724615,48318.25867326431,42509.763548202332,52310.971875491945,47949.212540764718,48488.514207238746,45808.233214578722,63796.868693957447,60745.220713878218,50600.668542430496,37435.928312218799,46501.620433001262,38282.835935093994,59444.943820448578,43599.407909785368,50635.529199240809,51118.433274163042,47312.563492830435,66465.073559745899,52358.265687228639,53573.720061683132,53173.232639619637,55843.127192780776,52099.19105290038,49689.6260036249,54908.735613722871,52239.665314189428,52586.99143236041,46195.690415518438,62743.042664088593,50307.150060147862,50118.655466958829,50645.476243416058
2980,45749.126454355908,47494.568268312127,38247.849589515201,47793.026612463167,44502.917746300744,46765.641461617153,49132.302309421204,53778.23053464885,43077.195793190243,43656.415747267973,51960.531013080741,47076.816164681935,46308.271339527062,65519.053262237903,56160.968293953549,52493.407199415917,46828.957289417078,48770.360043879351,49884.551781818307,54073.010722393825,49757.766554180096,48452.920334259703,48583.606246076706,41098.733537403874,62068.590962396003,47586.253003203674,42520.131667510104,45164.766474674951,48415.820461541531,48102.202698695277,48960.126581304161,44807.194646750904,53768.805123337981,45114.888261314409,44276.026289523943,48669.796668116913,45709.931599796255,44050.939458112603,50042.217850932124,50094.172584123931,44744.926368303706,47092.744404816913,49552.744290054492,50159.397535167947,49142.674177877154,57784.514954876293,51533.106560439388,48167.723471438643,55845.869165466604,56645.667008529788,63832.448464192137,50664.571819667595,50343.415117013836,63156.757020362427,47585.455981593252,44532.845461888923,51615.717480392028,49283.612724384337,51871.433185420283,50922.120438443482
3000,44172.301018702608,47153.623189637496,43226.406590585313,46026.155781112277,56822.294485174643,47300.772618724943,54850.573191667754,43591.041290839479,41840.523120991726,46349.935807627393,44929.569512695751,44521.798497911746,45660.902430115661,47230.930220876973,66821.453443935592,53007.500577482984,48997.242518371437,49629.17431902828,51480.436949677925,54476.820940106474,45692.69319871247,46619.800667330019,49942.103626657903,55825.68343716114,58765.729563987821,45421.904557943155,44577.807052934011,46574.962277719264,47254.357423156231,49231.466853965256,49719.329114698266,41939.280256329104,57615.64846797334,46103.749819179764,46348.839069265989,52637.629125890569,46495.784690307017,42739.388460866423,52248.204220548192,44236.66539051554,69604.586159633734,48120.13486703462,65788.060730748271,48346.904206325635,49294.427669020275,62146.7456212002,57986.853987271345,45847.318318138168,54824.871488968369,53626.412894686182,68167.045921966055,49802.813348963617,46558.615548129601,52462.258573751882,40470.934791526626,45152.252968370216,42294.840150407617,44965.675691599405,49490.921184296021,47894.172440223701
3020,37566.63165657752,46804.561347283561,44119.399088528873,49989.2675154686,50186.191320126585,45753.817335660649,47400.934552074184,44015.113120166323,46322.282211513993,57384.175132265191,46919.534285722999,43591.820994091133,45512.478607094439,43204.076895143829,48289.227393932219,52767.934087529196,50702.605622752591,48813.532254610211,57008.266433554665,51749.561846224751,47513.723637901792,50620.716215222994,46805.743864422257,41127.220735110051,50230.462786600634,45639.399746501666,51508.695974720293,47894.193762953109,44838.252250277998,64798.166288994958,51803.752890587537,38976.268498045043,55604.456676040827,44066.917625599497,52092.927119605549,47021.425101036541,55601.488623556921,43026.684861084803,45011.477635776988,46334.364949490388,78906.606893766628,48741.250214129861,56172.719970964681,47699.3894609368,50341.170195323219,50515.499795421143,49864.36540754405,43554.079904401216,55007.022610500877,47452.019365779357,68071.52800170207,48163.271161116158,45762.123640222708,56206.206988967941,41101.566836583617,57553.616000791953,51632.911106071573,44045.139776966251,47345.628764529647,46750.850703710727
3040,40320.599077466024,48237.159440720032,44294.040367150592,40786.524295239193,61427.953854722924,45519.712868415838,42537.613133765102,50170.798963395995,45372.890035432414,47111.023236601191,42606.571579987889,44919.702456810242,44645.567553825567,51480.498265841787,36220.810754533974,50038.568474314758,46212.733686526255,52578.554803970044,51188.459759594261,47242.490275282034,45543.178334869946,54927.69541639735,46883.821859630174,41502.476743750529,49011.815182806124,46436.692785380976,50862.504637809718,49908.761240306601,44242.765883552216,43023.74684646324,50320.919170165173,41699.856426110186,34835.466487455036,44240.731355910386,58688.057575909908,46617.725197562228,60955.252558285974,46725.965983584625,46162.752872755984,51871.787015455637,71049.973057466181,47301.929510812246,54466.160534910807,49669.902316265674,51449.596200309366,46128.820497006935,51447.198735714119,43412.266312824962,54368.954074851441,43649.938375075544,59503.414740549211,48118.104300971419,46710.200832334544,51252.709355727893,43170.266759924554,61283.975821462896,56598.190491901674,41860.937038033539,46832.845243061049,50512.458766338321
3060,43485.086793417679,49871.968907397386,41514.786283290014,49829.027971390467,56000.98499674425,47330.161527069642,48987.73891991689,49920.513439702809,46017.513425339886,52334.293348228326,59259.774532687501,45731.714804404968,45576.120892934807,47651.050127208007,40287.613365534977,48673.910694043399,49641.823052528009,49840.662404132796,60324.671795390568,47793.846596867515,45835.277672114251,58755.4135127396,46747.90198039508,50165.349059773951,57510.957391637276,47239.988795867786,43047.58606935155,49662.166593676957,43226.516285458769,53845.185937445727,52684.213430141965,48080.960268092029,33590.378804023821,45372.826813438267,52394.023399482074,50104.449379899328,60960.641408819567,50029.902891917947,42636.831281069099,44936.765628084555,60230.378641688287,48403.641999941283,55866.278502726025,49876.458228153162,51146.631376848884,47088.364362557193,67935.435606097933,49982.975775261511,54592.520151200624,43740.603374269893,49165.51487630605,49405.588740469182,47453.07999617824,61075.899127980003,47656.153906815023,57848.819365293493,52592.509005169712,44278.736704689538,45884.502795372842,51063.090923562551
3080,38530.992920504963,48982.51859357152,45238.637089775693,53754.039967724646,52729.3315952911,44961.067522029029,44820.448424580551,61357.044966938774,47718.405148743557,36412.311928924049,59245.41538298432,46926.658015717541,45070.156433577758,42460.161288652969,35649.700178086066,48244.287092262777,36296.969258835692,49258.167395043427,62242.7981170938,46295.443402711535,47381.081126504891,48504.863313439208,43695.485724595521,49491.308700384288,37148.145478616585,50270.423145596505,43603.131351578348,50734.238111282059,43042.252377155899,44897.609464533307,50874.985451673267,51343.113329053456,38942.608831807484,44432.127908450559,48334.790937671278,59565.063793559522,50176.026515350866,56084.160462601118,36389.357689138429,47512.080151862414,68656.281682322937,49635.266482913488,43388.687356547009,52101.049885496788,50215.095444261089,47429.868697570091,58970.911076002849,50532.842657340465,53854.22318246658,44441.987709482433,46852.442605464217,50129.620109897856,48089.263908263965,49135.299954461676,47586.731531045407,62524.978031827435,51830.344785642475,45179.916175744525,46604.974365333197,38533.317845900216
3100,38517.405372259615,49165.699698152057,51419.685279620528,44023.515769021564,46481.933183808615,42589.872401597589,41853.996603075524,60556.484815323893,48541.717346138335,46261.990653627741,61125.219471374883,46219.734132547681,45267.085206826094,66176.066214713166,43168.86631395069,48180.556930167622,45836.219724674957,48794.274528923015,56731.071886122983,45620.818587863054,51671.435676124216,53256.439683865879,51821.946223480183,53843.814425254568,44650.394146301005,51200.979762708506,69103.155247554241,52765.984059441376,43794.494322644059,45013.626885396414,48919.167637234961,51582.188691166928,46779.216216986526,44055.727791193189,48605.061203352554,58194.406102777204,45354.721174795166,50711.244396532857,41737.193318824247,49010.548955145314,55009.010566046229,54843.238194270038,46892.756396420693,50130.153573923417,49721.639505531093,39820.144167113234,37227.395864336482,50746.444247211548,52993.155075810595,43221.423559446986,48783.049362274418,51956.622523661783,48511.445640679587,54438.587606401568,52632.122258388532,51087.364947282607,47333.022474333164,47500.709487570071,46930.405977992406,38247.471555135322
