iteration,total_sp,total_count,prod_sp,prod_count,mut_prod_sp,mut_prod_count,herb_sp,herb_count,mut_sp,mut_count,prim_pred_sp,prim_pred_count,sec_pred_sp,sec_pred_count,shannon_index,shannon_eq,shannon_index_prods,shannon_eq_prods,shannon_index_herbs,shannon_eq_herbs,shannon_index_interm,shannon_eq_interm,shannon_index_top,shannon_eq_top
4337,60,35705,11,8626,5,6154,8,2524,8,6633,23,8966,5,2802,4.146601212805928,0.7019939079096404,2.310034579053929,0.5775086447634823,1.809136008482998,0.4522840021207495,3.092599725148397,0.6836647215602808,1.6670780722548195,0.717971446198333
4338,60,35693,11,8632,5,6148,8,2521,8,6652,23,8949,5,2791,4.146046463606609,0.7018999923054254,2.3073618603004866,0.5768404650751217,1.812932683805667,0.45323317095141674,3.094500851893536,0.6840849936298594,1.6681558678649824,0.7184356275020245
4339,60,35735,11,8651,5,6158,8,2555,8,6618,23,8960,5,2793,4.151205361983573,0.7027733618546768,2.3102155387555685,0.5775538846888921,1.8267885362408196,0.4566971340602049,3.0942903746690114,0.6840384645391628,1.6755115270148464,0.721603537467049
4340,60,35709,11,8653,5,6181,8,2575,8,6567,23,8952,5,2781,4.152176019635823,0.7029376881845011,2.308679771176319,0.5771699427940797,1.8361420002285849,0.4590355000571462,3.0929022110682762,0.6837315905283236,1.6789064442917336,0.7230656487548027
4341,60,35725,11,8665,5,6191,8,2574,8,6544,23,8987,5,2764,4.15604706149321,0.7035930315999124,2.3093038202796445,0.5773259550699111,1.8352964365330517,0.45882410913326294,3.104985927155736,0.6864028739560392,1.6862917614887218,0.7262463317454818
4342,60,35760,11,8688,5,6192,8,2587,8,6533,23,9005,5,2755,4.158629464506482,0.7040302164387837,2.3094906252167937,0.5773726563041984,1.8459368550998938,0.46148421377497345,3.103831520647242,0.686147675393555,1.690537188072747,0.7280747374542431
4343,60,35693,11,8704,5,6176,8,2575,8,6506,23,8997,5,2735,4.159928563671844,0.7042501458829363,2.309276946516492,0.577319236629123,1.8445470404447764,0.4611367601111941,3.1120924182388294,0.6879738684847154,1.6930051502784336,0.7291376309224433
4344,60,35681,11,8701,5,6164,8,2586,8,6498,23,9008,5,2724,4.160210229421121,0.7042978301501017,2.3076019678947026,0.5769004919736757,1.8451970186184874,0.46129925465462185,3.113258692199537,0.6882316905223125,1.6981710956163725,0.7313624824797822
4345,60,35683,11,8704,5,6180,8,2595,8,6494,23,9000,5,2710,4.160622943721485,0.7043677001254607,2.308502439901588,0.577125609975397,1.8507631996421876,0.4626907999105469,3.111033744099242,0.6877398329724639,1.7013963776379044,0.7327515358396316
4346,60,35640,11,8704,5,6187,8,2611,8,6456,23,8984,5,2698,4.1620187208207655,0.704603996545157,2.3064878276548724,0.5766219569137181,1.8604567452560885,0.4651141863140221,3.110291464954308,0.687575741234107,1.7108209175546973,0.7368104642524212
4347,60,35596,11,8712,5,6219,8,2618,8,6421,23,8940,5,2686,4.161175411908337,0.7044612295683901,2.308569793359888,0.577142448339972,1.8669923586261021,0.46674808965652553,3.103718163709687,0.6861226161728222,1.7145652353544463,0.7384230541547501
4348,60,35596,11,8716,5,6213,8,2619,8,6417,23,8963,5,2668,4.16221450436943,0.7046371414875757,2.308356317906867,0.5770890794767167,1.8640542274114988,0.4660135568528747,3.1121372808004026,0.6879837860147523,1.7111122906802372,0.7369359518272438
4349,60,35667,11,8740,5,6257,8,2622,8,6414,23,8981,5,2653,4.162806096034453,0.7047372942930912,2.309293110594456,0.577323277648614,1.8621786347030151,0.4655446586757538,3.119784932947805,0.689674412167703,1.7106337586209797,0.736729859287035
4350,60,35667,11,8732,5,6249,8,2625,8,6451,23,8965,5,2645,4.163142465903325,0.704794239628954,2.311008887408455,0.5777522218521137,1.8609713714804443,0.4652428428701111,3.1221158229135355,0.6901896897273724,1.7125943228685945,0.7375742283490795
4351,60,35679,11,8744,5,6222,8,2636,8,6470,23,8980,5,2627,4.164058758244113,0.7049493622481995,2.311101582103686,0.5777753955259215,1.8635081959604785,0.4658770489901196,3.1232836577754863,0.6904478568251806,1.71560369800405,0.7388702956743692
4352,60,35710,11,8752,5,6228,8,2656,8,6467,23,8980,5,2627,4.164678653903927,0.7050543067447634,2.3122624006202663,0.5780656001550666,1.8670228188118894,0.46675570470297234,3.11937901377723,0.6895846777560781,1.72389083218847,0.7424393701012075
4353,60,35691,11,8763,5,6239,8,2656,8,6448,23,8965,5,2620,4.165727012980761,0.7052317874446113,2.3125084294898386,0.5781271073724596,1.8792027314959134,0.46980068287397836,3.1145700263280984,0.6885215802466713,1.7225253057410022,0.7418512698708539
4354,60,35711,11,8767,5,6270,8,2639,8,6463,23,8951,5,2621,4.163570971323783,0.7048667829431601,2.311891309127917,0.5779728272819793,1.8693279197810009,0.4673319799452502,3.1196595865963865,0.6896467025104381,1.725961901754926,0.7433313312136193
4355,60,35698,11,8777,5,6257,8,2636,8,6470,23,8941,5,2617,4.161970666376328,0.7045958612252862,2.3105194008308167,0.5776298502077042,1.866693479735295,0.46667336993382375,3.120583783982554,0.6898510099555766,1.7234999145683396,0.7422710110460795
4356,60,35711,11,8782,5,6253,8,2640,8,6509,23,8921,5,2606,4.159847399433533,0.7042364052799919,2.3088069832783633,0.5772017458195908,1.87222180325001,0.4680554508125025,3.1140327642302514,0.6884028105463631,1.7259203884194505,0.7433134523931826
4357,60,35671,11,8799,5,6246,8,2633,8,6498,23,8912,5,2583,4.158130170926017,0.7039456891274373,2.3072478863779637,0.5768119715944909,1.8730312173381665,0.4682578043345416,3.112880390242198,0.6881480613024602,1.7278269786962843,0.7441345761312657
4358,60,35696,11,8803,5,6251,8,2642,8,6519,23,8911,5,2570,4.156919157513364,0.7037406720557561,2.306305366265254,0.5765763415663135,1.8746257856744684,0.4686564464186171,3.1108834349286254,0.6877066049163265,1.730894086889636,0.745455507731217
4359,60,35683,11,8813,5,6264,8,2657,8,6501,23,8889,5,2559,4.1584618515121,0.7040018405967619,2.3070849421592867,0.5767712355398217,1.8800109279027053,0.4700027319756763,3.116516546637953,0.6889518872323529,1.7281810196601577,0.7442870532750036
4360,60,35673,11,8821,5,6268,8,2652,8,6483,23,8903,5,2546,4.159007798975345,0.7040942661215636,2.3066529022345565,0.5766632255586391,1.8787036226872877,0.46967590567182194,3.119534943970444,0.6896191484220553,1.7342858827332712,0.7469162746908414
4361,60,35634,11,8830,5,6306,8,2620,8,6492,23,8853,5,2533,4.153926071379207,0.7032339611076335,2.3068836493990212,0.5767209123497553,1.8755733967124875,0.46889334917812187,3.1106903300237896,0.6876639162327821,1.7383245540077044,0.7486556357345042
4362,60,35636,11,8843,5,6312,8,2614,8,6499,23,8848,5,2520,4.154762410110741,0.7033755480759372,2.305721040854874,0.5764302602137185,1.8761434185609738,0.46903585464024344,3.1162278593082773,0.6888880686459203,1.7495336504418877,0.753483130805891
4363,60,35645,11,8853,5,6298,8,2594,8,6520,23,8856,5,2524,4.151990059232839,0.7029062062398173,2.3031330596171267,0.5757832649042817,1.865039247451304,0.466259811862826,3.117183330047815,0.6890992895264608,1.7564879436459535,0.7564781818668513
4364,60,35622,11,8857,5,6314,8,2607,8,6501,23,8833,5,2510,4.153076499427524,0.703090133837104,2.305145256409363,0.5762863141023408,1.8705988446503448,0.4676497111625862,3.1187495621215446,0.6894455281961075,1.7551077800540988,0.7558837777615331
4365,60,35611,11,8871,5,6340,8,2604,8,6478,23,8811,5,2507,4.154247182479986,0.7032883232285465,2.3074626454622487,0.5768656613655622,1.8691492937029022,0.46728732342572554,3.1256067917399895,0.690961419806537,1.7557528502492163,0.756161594372882
4366,60,35661,11,8882,5,6379,8,2609,8,6481,23,8815,5,2495,4.15476974250136,0.7033767894042638,2.308964649060388,0.577241162265097,1.874211819081386,0.4685529547703465,3.1247720153774474,0.6907768801957941,1.7573042879217315,0.7568297622097463
4367,60,35734,11,8905,5,6407,8,2610,8,6494,23,8828,5,2490,4.152007535124797,0.7029091648001081,2.3059928849713875,0.5764982212428469,1.871811746227088,0.467952936556772,3.1226060130827515,0.6902980534845129,1.7646157903398385,0.7599786549055219
4368,60,35791,11,8921,5,6418,8,2627,8,6503,23,8831,5,2491,4.153615164214225,0.7031813264498639,2.3064896426838954,0.5766224106709739,1.877460529305352,0.469365132326338,3.123712261682443,0.6905426060319164,1.768231255634003,0.7615357510542464
4369,60,35752,11,8934,5,6465,8,2614,8,6489,23,8775,5,2475,4.147538228980862,0.7021525389456766,2.305074952603164,0.576268738150791,1.871264127189622,0.4678160317974055,3.119479793754585,0.6896069566545069,1.7708876641230011,0.7626798039191252
4370,60,35761,11,8950,5,6459,8,2613,8,6489,23,8781,5,2469,4.1479939360012015,0.7022296873222995,2.3041566913863494,0.5760391728465873,1.8672065839229337,0.4668016459807334,3.127379450652557,0.6913532921694642,1.7736668670497076,0.7638767414697866
4371,60,35723,11,8957,5,6428,8,2603,8,6500,23,8774,5,2461,4.1483290205431915,0.7022864150602804,2.3046404679645827,0.5761601169911457,1.865608362407674,0.4664020906019185,3.1314123091624952,0.6922448149449041,1.7687141200506393,0.7617437094392195
4372,60,35737,11,8963,5,6495,8,2602,8,6508,23,8726,5,2443,4.142383476129152,0.70127987120818,2.3038228203429916,0.5759557050857479,1.8645420561354578,0.46613551403386444,3.1222944161103334,0.6902291703841055,1.7740638857790239,0.7640477281296192
4373,60,35850,11,8989,5,6537,8,2621,8,6539,23,8726,5,2438,4.1407179716150795,0.7009979116074198,2.30386912677474,0.575967281693685,1.8594321914432532,0.4648580478608133,3.1268519265116557,0.6912366751879735,1.7791451330790125,0.7662361022274979
4374,60,35945,11,9015,5,6563,8,2649,8,6552,23,8732,5,2434,4.143326890192701,0.7014395853671405,2.3061653846069423,0.5765413461517356,1.8608259615206997,0.4652064903801749,3.1367818297610843,0.6934318265633477,1.78080326776586,0.7669502219672516
4375,60,35999,11,9035,5,6554,8,2672,8,6598,23,8700,5,2440,4.141251769609092,0.7010882803023146,2.3062940291037726,0.5765735072759431,1.8545927710173225,0.4636481927543306,3.1390412600783213,0.6939313069151557,1.786786582877057,0.7695270955252105
4376,60,36081,11,9034,5,6583,8,2689,8,6633,23,8711,5,2431,4.139871533452126,0.7008546148679166,2.3061961256685133,0.5765490314171283,1.850475622712322,0.4626189056780805,3.1422753186312313,0.6946462431942045,1.7863845889267085,0.769353966154308
4377,60,36139,11,9052,5,6565,8,2689,8,6702,23,8697,5,2434,4.137039286439655,0.700375132987115,2.3060258053590377,0.5765064513397594,1.8443589870564718,0.46108974676411796,3.1413517321561586,0.6944420707999619,1.7861652099030991,0.7692594847515064
4378,60,36229,11,9059,5,6587,8,2707,8,6757,23,8680,5,2439,4.136928993563538,0.7003564610861661,2.3065159591392415,0.5766289897848104,1.8465195956409017,0.46162989891022543,3.143916551947137,0.6950090619931618,1.786033265743584,0.7692026594950285
4379,60,36321,11,9063,5,6597,8,2732,8,6785,23,8706,5,2438,4.138531988588135,0.7006278382174421,2.3043373084903123,0.5760843271225781,1.8485949998603577,0.4621487499650894,3.1525794394969995,0.696924120885693,1.7854024339007075,0.7689309750082154
4380,60,36429,11,9072,5,6642,8,2740,8,6822,23,8717,5,2436,4.134645852408435,0.6999699394267332,2.3049802327533966,0.5762450581883491,1.8358415166312434,0.45896037915781085,3.1539154947182086,0.6972194755717098,1.7852245466010306,0.7688543631182656
4381,60,36495,11,9075,5,6642,8,2783,8,6828,23,8727,5,2440,4.1366141256096185,0.7003031558913563,2.3040419909183534,0.5760104977295883,1.8410415174718677,0.46026037936796693,3.1579765319809945,0.6981172276755244,1.7869325908459222,0.7695899777346925
4382,60,36591,11,9082,5,6648,8,2823,8,6885,23,8718,5,2435,4.134782260191463,0.6999930324197082,2.303229583389191,0.5758073958472978,1.8395643330579832,0.4598910832644958,3.1596739663056783,0.6984924705352825,1.7899490573542176,0.770889099148029
4383,60,36648,11,9077,5,6628,8,2861,8,6926,23,8724,5,2432,4.1342832129215665,0.6999085468072156,2.3011861222581196,0.5752965305645299,1.833610003866792,0.458402500966698,3.170232419462816,0.7008265721259549,1.7871879227329726,0.7696999431929739
4384,60,36726,11,9090,5,6630,8,2896,8,6960,23,8729,5,2421,4.132153960068236,0.6995480774843348,2.3018151647709013,0.5754537911927253,1.8284797477449228,0.4571199369362307,3.1720357007699866,0.7012252140202604,1.7851995391913602,0.7688435930131424
4385,60,36809,11,9096,5,6633,8,2902,8,7011,23,8742,5,2425,4.129548917664808,0.699107059936902,2.3018301691464695,0.5754575422866174,1.8177292528416185,0.4544323132104046,3.1725158190297584,0.7013313512334645,1.7910532260999399,0.7713646387429688
4386,60,36843,11,9081,5,6667,8,2915,8,7015,23,8741,5,2424,4.127591660216446,0.6987757083710178,2.2979924543113106,0.5744981135778277,1.8156442976626934,0.45391107441567335,3.173283627032392,0.701501086501842,1.8007815160612544,0.7755543851794476
4387,60,36895,11,9079,5,6669,8,2945,8,7032,23,8762,5,2408,4.1251316502953825,0.6983592439247502,2.294933527951306,0.5737333819878265,1.8108388308819061,0.45270970772047653,3.174789260245842,0.7018339289008354,1.8066710519015285,0.7780908702037869
4388,60,36940,11,9097,5,6666,8,2963,8,7021,23,8789,5,2404,4.127691591365465,0.6987926260957329,2.2960500511811333,0.5740125127952833,1.8129353062120213,0.4532338265530053,3.1788134121954097,0.7027235269628626,1.8103569519828717,0.7796783009642222
4389,60,37007,11,9119,5,6672,8,2968,8,7062,23,8782,5,2404,4.126397577422227,0.6985735575481963,2.2980018725728613,0.5745004681432153,1.8068011144630276,0.4517002786157569,3.181089612781979,0.7032267146297235,1.8134053238955077,0.7809911632872838
4390,60,37128,11,9115,5,6722,8,2995,8,7114,23,8786,5,2396,4.1275475825896155,0.6987682463017417,2.2985560292862535,0.5746390073215634,1.8103501989331663,0.45258754973329157,3.1885309617499775,0.7048717344261329,1.814871978528029,0.7816228170563004
4391,60,37119,11,9101,5,6719,8,3005,8,7149,23,8758,5,2387,4.12302916776237,0.6980033066513266,2.295612758312417,0.5739031895781043,1.8083618328552689,0.4520904582138172,3.1829869520554315,0.7036461494228984,1.81660940118533,0.7823710842662656
4392,60,37189,11,9107,5,6753,8,2997,8,7198,23,8760,5,2374,4.122476321863759,0.6979097132641353,2.300430547709405,0.5751076369273512,1.8028449697871007,0.4507112424467752,3.1852722443571033,0.7041513469472988,1.8169068740595988,0.782499198859876
4393,60,37251,11,9118,5,6745,8,3034,8,7218,23,8774,5,2362,4.12624245894047,0.6985472969497907,2.3035415113306286,0.5758853778326571,1.8095090289669349,0.4523772572417337,3.1893432682696434,0.7050513067471395,1.8247738673618992,0.785887328457697
4394,60,37273,11,9123,5,6745,8,3055,8,7218,23,8788,5,2344,4.126914220359821,0.6986610219982706,2.3025667761463113,0.5756416940365778,1.8070439516147754,0.45176098790369384,3.198639730316437,0.7071064266144259,1.8294241535324827,0.7878900976997002
4395,60,37324,11,9136,5,6771,8,3042,8,7269,23,8772,5,2334,4.124685006529613,0.6982836299010028,2.3044403325463745,0.5761100831365936,1.8000836366857322,0.45002090917143306,3.202182874638995,0.707889690855521,1.8310921777400333,0.7886084766241913
4396,60,37377,11,9148,5,6771,8,3054,8,7296,23,8771,5,2337,4.12795766336895,0.6988376704382985,2.3047612503268278,0.5761903125817069,1.8103586123328663,0.4525896530832166,3.2056999847687195,0.7086671998548209,1.8317281166693562,0.7888823606134169
4397,60,37446,11,9158,5,6795,8,3039,8,7371,23,8745,5,2338,4.123546103511335,0.6980908206725528,2.3063052877976675,0.5765763219494169,1.7958034895091923,0.4489508723772981,3.2096555199871455,0.7095416291777418,1.8334757383299638,0.7896350202950219
4398,60,37442,11,9166,5,6794,8,3070,8,7358,23,8719,5,2335,4.122137926433236,0.6978524250132281,2.3059509830039526,0.5764877457509882,1.7971185072259686,0.44927962680649214,3.2079027451795,0.7091541524890898,1.834876371019313,0.7902382399607959
4399,60,37507,11,9182,5,6814,8,3064,8,7396,23,8727,5,2324,4.1208949253965494,0.6976419926348781,2.305274272220393,0.5763185680550983,1.792401691083007,0.44810042277075174,3.213514659168281,0.7103947487367583,1.8393979990596034,0.7921855991620763
4400,60,37525,11,9185,5,6835,8,3032,8,7412,23,8734,5,2327,4.121752198597536,0.6977871236792256,2.3076988718238614,0.5769247179559653,1.7902942281258392,0.4475735570314598,3.214820769013594,0.7106834835563544,1.837978265088877,0.791574153022184
4401,60,37557,11,9178,5,6867,8,3017,8,7395,23,8770,5,2330,4.124347815254214,0.6982265455061014,2.3066898165608336,0.5766724541402084,1.7916729972590786,0.44791824931476965,3.220929078229087,0.71203381528052,1.8365971772191179,0.7909793508520392
4402,60,37625,11,9171,5,6889,8,3011,8,7444,23,8769,5,2341,4.123164818983707,0.698026271563092,2.304228530987748,0.576057132746937,1.78811187694371,0.4470279692359275,3.2261646531220314,0.7131912162277833,1.8358487576340021,0.7906570240811268
4403,60,37691,11,9168,5,6943,8,2987,8,7470,23,8788,5,2335,4.121110724165683,0.6976785260301799,2.304077030429162,0.5760192576072904,1.7783633439940507,0.4445908359985127,3.231281537136744,0.7143223788081612,1.8361075380243672,0.7907684747289462
4404,60,37689,11,9158,5,6896,8,2980,8,7539,23,8796,5,2320,4.117996445751455,0.6971512979795126,2.30191388336086,0.575478470840215,1.7669568093382129,0.4417392023345532,3.236362152178914,0.7154455235979362,1.8388018599169482,0.7919288560079848
4405,60,37740,11,9155,5,6907,8,3013,8,7549,23,8798,5,2318,4.119765310944434,0.697450755903161,2.3015970465304982,0.5753992616326246,1.7736981046601448,0.4434245261650362,3.239037511917693,0.7160369512747908,1.8408910183977742,0.7928286075917768
4406,60,37784,11,9166,5,6935,8,3005,8,7566,23,8782,5,2330,4.116389087843143,0.6968791822390404,2.3006706460118878,0.5751676615029719,1.7652806768169167,0.4413201692042292,3.237414574841313,0.7156781771290743,1.8480473453291117,0.7959106698430131
4407,60,37800,11,9170,5,6930,8,2988,8,7634,23,8754,5,2324,4.11184027695264,0.6961090967233404,2.2990323203222904,0.5747580800805726,1.7630751594014675,0.4407687898503669,3.2314524450889617,0.7143601605283803,1.8483654492252135,0.7960476697340959
4408,60,37820,11,9187,5,6919,8,2978,8,7670,23,8740,5,2326,4.109195665884096,0.6956613804459287,2.3031587011608794,0.5757896752902198,1.7544853971212915,0.43862134928032287,3.227008474945833,0.7133777554709723,1.8460112637120782,0.7950337772202326
4409,60,37944,11,9205,5,6958,8,2996,8,7727,23,8734,5,2324,4.108209905379161,0.6954944972966678,2.304136788276843,0.5760341970692108,1.7572949778229554,0.43932374445573885,3.226510433237265,0.7132676560154092,1.8478878112034753,0.7958419622348888
4410,60,37965,11,9223,5,6967,8,2999,8,7738,23,8715,5,2323,4.105323607068303,0.6950058648657566,2.3091773925867125,0.5772943481466781,1.7516578706684387,0.4379144676671097,3.216598040825707,0.7110763756686715,1.8495800946289012,0.7965707890358358
4411,60,38050,11,9226,5,6973,8,3007,8,7773,23,8742,5,2329,4.10878219626722,0.6955913826001613,2.3096802569027712,0.5774200642256928,1.7555740916768614,0.43889352291921535,3.223212538728556,0.7125386078580621,1.8527809362875296,0.7979493165043119
4412,60,38092,11,9233,5,7021,8,3010,8,7763,23,8746,5,2319,4.107243210406287,0.6953308418239232,2.307446081678078,0.5768615204195195,1.759216667512718,0.4398041668781795,3.2215870528014485,0.712179270251349,1.8497858290082818,0.7966593940102249
4413,60,38138,11,9234,5,6966,8,3027,8,7819,23,8769,5,2323,4.105734383899776,0.6950754068396301,2.306361335213119,0.5765903338032797,1.7528729701078611,0.4382182425269653,3.2224530280648604,0.7123707068386721,1.8470793108767256,0.795493760096963
4414,60,38181,11,9239,5,6972,8,3023,8,7852,23,8771,5,2324,4.103540441347614,0.6947039859513217,2.3084381925343616,0.5771095481335904,1.7497464499218187,0.4374366124804547,3.214924161591499,0.7107063400086168,1.847167877436422,0.7955319036380534
4415,60,38234,11,9239,5,7008,8,3021,8,7851,23,8783,5,2332,4.101426033149855,0.6943460297367049,2.306393638394649,0.5765984095986623,1.7440097024746253,0.4360024256186563,3.214343760195934,0.7105780337311295,1.8511689900060575,0.7972550890280082
4416,60,38221,11,9246,5,6981,8,3029,8,7861,23,8780,5,2324,4.100799566778365,0.6942399728593428,2.3053657028647145,0.5763414257161786,1.7468953964365324,0.4367238491091331,3.212023629227791,0.7100651346063509,1.8504345437486627,0.7969387802417836
4417,60,38273,11,9256,5,6991,8,3007,8,7920,23,8773,5,2326,4.0979577542596,0.6937588715975591,2.3072775553161913,0.5768193888290478,1.7401212621068405,0.4350303155267101,3.208440769260434,0.709273090636983,1.851297510183236,0.7973104396555585
4418,60,38327,11,9267,5,7029,8,3013,8,7951,23,8736,5,2331,4.0925946623554355,0.6928509333486009,2.3068619407168978,0.5767154851792244,1.739472130011971,0.4348680325029928,3.197778871570863,0.7069161211087345,1.8452890183274546,0.7947227230638986
4419,60,38368,11,9272,5,7063,8,2997,8,7948,23,8751,5,2337,4.0947782708184075,0.6932206047396023,2.3071989365128167,0.5767997341282042,1.7385369528660428,0.4346342382165107,3.2051913503509293,0.7085547587248593,1.8476530255399086,0.7957408455534188
4420,60,38446,11,9281,5,7055,8,3024,8,7967,23,8769,5,2350,4.093319745395705,0.6929736854173135,2.304108348607422,0.5760270871518555,1.7366920886724113,0.43417302216810283,3.203497851948935,0.7081803859587856,1.8517819770827044,0.797519088192322
4421,60,38472,11,9281,5,7058,8,3001,8,7981,23,8789,5,2362,4.094144216395145,0.6931132632520635,2.307896206070099,0.5769740515175248,1.7319831664538632,0.4329957916134658,3.200700541618663,0.7075619993074155,1.8503311609094497,0.7968942556764275
4422,60,38566,11,9287,5,7083,8,2992,8,8009,23,8823,5,2372,4.094611356477713,0.6931923471753233,2.3068916027576294,0.5767229006894073,1.7295154556405048,0.4323788639101262,3.2057782518436837,0.7086845019445732,1.8438219201254702,0.7940908782599122
4423,60,38584,11,9288,5,7113,8,2966,8,8019,23,8829,5,2369,4.090166097817066,0.692439792410901,2.305228569524064,0.576307142381016,1.722812520641908,0.430703130160477,3.2000881029761294,0.7074266107245945,1.8378189123458204,0.7915055235312848
4424,60,38587,11,9287,5,7079,8,2984,8,8037,23,8829,5,2371,4.091741758039695,0.6927065419294718,2.3046244418968587,0.5761561104742147,1.7284167019308927,0.4321041754827232,3.2006266499433647,0.7075456644642064,1.8384358427435834,0.7917712209915643
4425,60,38593,11,9281,5,7080,8,3005,8,8032,23,8838,5,2357,4.090578315452667,0.6925095783039913,2.301689361846887,0.5754223404617218,1.7333070606828491,0.4333267651707123,3.1986996096062623,0.7071196638134312,1.832524150599151,0.7892251937664105
4426,60,38637,11,9285,5,7106,8,2979,8,8045,23,8853,5,2369,4.0911833292586985,0.6926120033948642,2.3027777074395317,0.5756944268598829,1.7258840567052989,0.4314710141763247,3.2052701673166055,0.7085721823760531,1.83202195145937,0.7890089083694223
4427,60,38653,11,9288,5,7151,8,2932,8,8067,23,8840,5,2375,4.089794864174735,0.692376944854082,2.303358148078371,0.5758395370195928,1.7173249681812923,0.4293312420453231,3.2112316560383998,0.7098900572675005,1.830533688171689,0.7883679482591768
4428,60,38655,11,9291,5,7133,8,2920,8,8116,23,8804,5,2391,4.0851292537799075,0.6915870859055692,2.3014501602531814,0.5753625400632953,1.7085156238655557,0.4271289059663889,3.2080343663876665,0.709183249295864,1.83295472369847,0.7894106315068243
4429,60,38679,11,9287,5,7110,8,2924,8,8138,23,8818,5,2402,4.088652836396847,0.6921836066231797,2.3027752141976263,0.5756938035494066,1.714202922174132,0.428550730543533,3.2099396409965872,0.7096044383118272,1.8320916536226324,0.7890389274571864
4430,60,38669,11,9287,5,7118,8,2918,8,8125,23,8811,5,2410,4.0884583338895215,0.6921506785531272,2.300107977408155,0.5750269943520387,1.7146889442151871,0.4286722360537968,3.2110596851996194,0.709852040580551,1.8359861603249519,0.7907162001991351
4431,60,38733,11,9288,5,7098,8,2908,8,8179,23,8834,5,2426,4.089468470319955,0.6923216883956294,2.3003839714602523,0.5750959928650631,1.7090117031779277,0.42725292579448193,3.217400194011721,0.7112537034457211,1.8356623335049236,0.7905767355788735
4432,60,38800,11,9293,5,7111,8,2910,8,8186,23,8857,5,2443,4.091844669860107,0.6927239642633962,2.298192344962402,0.5745480862406005,1.708671085234176,0.427167771308544,3.2288594692930968,0.7137869450355775,1.830309138704823,0.7882712400676697
4433,60,38886,11,9286,5,7134,8,2919,8,8211,23,8879,5,2457,4.093000174762059,0.6929195840879467,2.2962882934682547,0.5740720733670637,1.7107280793157427,0.42768201982893567,3.232511752710765,0.7145943360812065,1.8292025408940047,0.787794654331335
4434,60,38852,11,9306,5,7107,8,2890,8,8199,23,8880,5,2470,4.096157248568035,0.6934540571334309,2.296757427655283,0.5741893569138208,1.7132488335493483,0.4283122083873371,3.235984932425602,0.7153621336152242,1.8312754939117306,0.788687426602057
4435,60,38917,11,9305,5,7135,8,2887,8,8226,23,8887,5,2477,4.094277496914114,0.6931358268185985,2.2955810094061664,0.5738952523515416,1.7144300946270312,0.4286075236567578,3.229012810006211,0.713820843258837,1.8324734002464904,0.7892033367792057
4436,60,38996,11,9297,5,7134,8,2894,8,8257,23,8926,5,2488,4.094960357206078,0.6932514308374831,2.292973194544675,0.5732432986361687,1.7161897112690903,0.42904742781727256,3.230584215682131,0.7141682256294523,1.826249247886114,0.7865227402637145
4437,60,39044,11,9307,5,7142,8,2897,8,8267,23,8942,5,2489,4.0964832787735315,0.6935092520283116,2.2966845510334646,0.5741711377583661,1.710852415111429,0.42771310377785726,3.2384255883184143,0.7159016765498676,1.819584918827583,0.7836525699629178
4438,60,39060,11,9301,5,7149,8,2891,8,8270,23,8945,5,2504,4.099043974085607,0.6939427618877931,2.2973608649878177,0.5743402162469544,1.7127678838390128,0.4281919709597532,3.2435446279817826,0.7170333156681323,1.8161423058150021,0.7821699172398808
4439,60,39081,11,9306,5,7092,8,2894,8,8317,23,8970,5,2502,4.1006110511069895,0.6942080583235436,2.2975135461125737,0.5743783865281434,1.7147549288879596,0.4286887322219899,3.246532559574449,0.7176938419573028,1.8088319850403343,0.7790215334502344
4440,60,39084,11,9285,5,7128,8,2860,8,8298,23,9000,5,2513,4.102339543069483,0.694500681309278,2.2993437774275116,0.5748359443568779,1.7137509591938929,0.4284377397984732,3.2452650378585224,0.7174136376120899,1.8013603049066205,0.7758036559672212
4441,60,39100,11,9280,5,7149,8,2823,8,8293,23,9032,5,2523,4.1027543930160935,0.6945709128363218,2.2985887447919593,0.5746471861979898,1.7057648763778337,0.4264412190944584,3.2509246439889785,0.7186647769101552,1.7989897701269832,0.7747827222075337
4442,60,39129,11,9267,5,7119,8,2825,8,8327,23,9051,5,2540,4.105274803165962,0.6949976026673036,2.299101943609369,0.5747754859023423,1.7064666496317409,0.4266166624079352,3.254920231489004,0.7195480603798721,1.7956930263754545,0.7733628919557753
4443,60,39207,11,9260,5,7145,8,2822,8,8367,23,9065,5,2548,4.106405420610725,0.6951890091994652,2.298448743940097,0.5746121859850243,1.7116149216059797,0.42790373040149493,3.2553017037445073,0.7196323904408305,1.7939137233023643,0.7725965878324875
4444,60,39217,11,9258,5,7136,8,2809,8,8348,23,9109,5,2557,4.109538812107777,0.6957194729766988,2.2975372679581465,0.5743843169895366,1.715179305875447,0.42879482646886175,3.256880788148992,0.7199814703074985,1.7895813370955633,0.7707307306526978
4445,60,39204,11,9254,5,7176,8,2808,8,8303,23,9103,5,2560,4.109938488123379,0.6957871356511859,2.3005373652986134,0.5751343413246534,1.7164239674596065,0.4291059918649016,3.2519634392115635,0.7188944178949976,1.7869974278485303,0.7696179015118116
4446,60,39263,11,9253,5,7166,8,2835,8,8310,23,9123,5,2576,4.1134730554783525,0.6963855160169238,2.302486009998796,0.575621502499699,1.718788076122806,0.4296970190307015,3.2585852907682638,0.7203582757178874,1.7803130268491936,0.7667390866966349
